,DrugBank_id,Drug_ATC,Drug_name,Tipo,Gene_name,Accion,Prioridad
9021,DB00102,A01AD08,Becaplermin,target,PDGFRA,agonist,1.0
9022,DB00102,D03AX06,Becaplermin,target,A2M,modulator,1.0
9023,DB00102,A01AD08,Becaplermin,target,A2M,modulator,1.0
9024,DB00103,A16AB04,Agalsidase beta,target,,metabolizer|ligand,1.0
9025,DB00104,H01CB02,Octreotide,target,,agonist,1.0
9129,DB00104,H01CB02,Octreotide,target,SSTR2,binder,1.0
9233,DB00104,H01CB02,Octreotide,enzyme,CYP3A4,inhibitor,1.0
9337,DB00105,L03AB05,Interferon alfa-2b,target,IFNAR2,binder,1.0
9482,DB00105,L03AB05,Interferon alfa-2b,target,IFNAR1,binder,1.0
9627,DB00105,L03AB05,Interferon alfa-2b,target,IFNA2,modulator,1.0
9772,DB00105,L03AB05,Interferon alfa-2b,enzyme,CYP1A2,inhibitor,1.0
9917,DB00106,L02BX01,Abarelix,target,GNRHR,antagonist,1.0
9938,DB00107,G02AC01,Oxytocin,target,OXTR,agonist,1.0
9939,DB00107,H01BB02,Oxytocin,target,OXTR,agonist,1.0
9948,DB00107,G02AC01,Oxytocin,target,AVPR2,agonist,1.0
9949,DB00107,H01BB02,Oxytocin,target,AVPR2,agonist,1.0
9958,DB00107,G02AC01,Oxytocin,target,AVPR1B,agonist,1.0
9959,DB00107,H01BB02,Oxytocin,target,AVPR1B,agonist,1.0
9968,DB00107,G02AC01,Oxytocin,target,AVPR1A,agonist,1.0
9969,DB00107,H01BB02,Oxytocin,target,AVPR1A,agonist,1.0
9978,DB00108,L04AG03,Natalizumab,target,ITGA4,antibody,1.0
9979,DB00108,L04AG03,Natalizumab,target,FCGR3B,ligand,1.0
9980,DB00108,L04AG03,Natalizumab,target,FCGR1A,ligand,1.0
9981,DB00108,L04AG03,Natalizumab,target,ICAM1,ligand,1.0
9982,DB00109,J05AX07,Enfuvirtide,target,gp41,inhibitor,1.0
10032,DB00109,J05AX07,Enfuvirtide,enzyme,CYP2C19,substrate,1.0
10082,DB00110,J06BD01,Palivizumab,target,F,binder,1.0
10083,DB00110,J06BD01,Palivizumab,target,FCGR3B,binder,1.0
10084,DB00110,J06BD01,Palivizumab,target,FCGR3A,binder,1.0
10085,DB00110,J06BD01,Palivizumab,target,FCGR1A,binder,1.0
10086,DB00110,J06BD01,Palivizumab,target,C1R,activator,1.0
10087,DB00110,J06BD01,Palivizumab,target,C1QA,activator,1.0
10088,DB00110,J06BD01,Palivizumab,target,C1QB,activator,1.0
10089,DB00110,J06BD01,Palivizumab,target,C1QC,activator,1.0
10090,DB00110,J06BD01,Palivizumab,target,F,modulator,1.0
10091,DB00110,J06BD01,Palivizumab,target,FCGR2B,binder,1.0
10092,DB00111,L04AC01,Daclizumab,target,IL2RA,antibody,1.0
10093,DB00111,L04AC01,Daclizumab,target,IL2RB,antibody,1.0
10094,DB00111,L04AC01,Daclizumab,target,FCGR3B,,1.0
10095,DB00111,L04AC01,Daclizumab,target,C1R,,1.0
10096,DB00111,L04AC01,Daclizumab,target,C1QA,,1.0
10097,DB00111,L04AC01,Daclizumab,target,C1QB,,1.0
10098,DB00111,L04AC01,Daclizumab,target,C1QC,,1.0
10099,DB00111,L04AC01,Daclizumab,target,FCGR3A,,1.0
10100,DB00111,L04AC01,Daclizumab,target,FCGR1A,,1.0
10101,DB00111,L04AC01,Daclizumab,target,FCGR2A,,1.0
10102,DB00111,L04AC01,Daclizumab,target,FCGR2B,,1.0
10103,DB00111,L04AC01,Daclizumab,target,FCGR2C,,1.0
10104,DB00112,L01FG01,Bevacizumab,target,VEGFA,inhibitor,1.0
10105,DB00112,S01LA08,Bevacizumab,target,VEGFA,inhibitor,1.0
10106,DB00112,L01FG01,Bevacizumab,target,C1QA,activator,1.0
10107,DB00112,S01LA08,Bevacizumab,target,C1QA,activator,1.0
10108,DB00112,L01FG01,Bevacizumab,target,C1QB,activator,1.0
10109,DB00112,S01LA08,Bevacizumab,target,C1QB,activator,1.0
10110,DB00112,L01FG01,Bevacizumab,target,C1QC,activator,1.0
10111,DB00112,S01LA08,Bevacizumab,target,C1QC,activator,1.0
10112,DB00112,L01FG01,Bevacizumab,target,FCGR3A,activator,1.0
10113,DB00112,S01LA08,Bevacizumab,target,FCGR3A,activator,1.0
10114,DB00112,L01FG01,Bevacizumab,target,FCGR1A,activator,1.0
10115,DB00112,S01LA08,Bevacizumab,target,FCGR1A,activator,1.0
10116,DB00112,L01FG01,Bevacizumab,target,FCGR2A,activator,1.0
10117,DB00112,S01LA08,Bevacizumab,target,FCGR2A,activator,1.0
10118,DB00112,L01FG01,Bevacizumab,target,FCGR2B,activator,1.0
10119,DB00112,S01LA08,Bevacizumab,target,FCGR2B,activator,1.0
10120,DB00112,L01FG01,Bevacizumab,target,FCGR2C,activator,1.0
10121,DB00112,S01LA08,Bevacizumab,target,FCGR2C,activator,1.0
10122,DB00113,V09IA06,Technetium Tc-99m arcitumomab,target,CEACAM1,other/unknown,1.0
10123,DB00114,A11HA06,Pyridoxal phosphate,target,ABAT,inhibitor,1.0
10124,DB00114,A11HA06,Pyridoxal phosphate,target,F2,inhibitor,1.0
10125,DB00114,A11HA06,Pyridoxal phosphate,target,AGXT2,cofactor,1.0
10126,DB00114,A11HA06,Pyridoxal phosphate,target,GAD1,cofactor,1.0
10127,DB00114,A11HA06,Pyridoxal phosphate,target,CBS,cofactor,1.0
10128,DB00114,A11HA06,Pyridoxal phosphate,target,KYNU,cofactor,1.0
10129,DB00114,A11HA06,Pyridoxal phosphate,target,SHMT1,cofactor,1.0
10130,DB00114,A11HA06,Pyridoxal phosphate,target,NFS1,cofactor,1.0
10131,DB00114,A11HA06,Pyridoxal phosphate,target,GOT1,activator,1.0
10132,DB00114,A11HA06,Pyridoxal phosphate,target,OAT,cofactor,1.0
10133,DB00114,A11HA06,Pyridoxal phosphate,target,ODC1,cofactor,1.0
10134,DB00114,A11HA06,Pyridoxal phosphate,target,AADAT,cofactor,1.0
10135,DB00114,A11HA06,Pyridoxal phosphate,target,PNPO,cofactor,1.0
10136,DB00114,A11HA06,Pyridoxal phosphate,target,SGPL1,cofactor,1.0
10137,DB00114,A11HA06,Pyridoxal phosphate,target,TAT,cofactor,1.0
10138,DB00114,A11HA06,Pyridoxal phosphate,target,KYAT1,cofactor,1.0
10139,DB00114,A11HA06,Pyridoxal phosphate,target,PYGL,cofactor,1.0
10140,DB00114,A11HA06,Pyridoxal phosphate,target,SPTLC2,cofactor,1.0
10141,DB00114,A11HA06,Pyridoxal phosphate,target,CSAD,cofactor,1.0
10142,DB00114,A11HA06,Pyridoxal phosphate,target,HDC,cofactor,1.0
10143,DB00114,A11HA06,Pyridoxal phosphate,target,AZIN2,cofactor,1.0
10144,DB00114,A11HA06,Pyridoxal phosphate,target,SDS,cofactor,1.0
10145,DB00114,A11HA06,Pyridoxal phosphate,target,GCAT,cofactor,1.0
10146,DB00114,A11HA06,Pyridoxal phosphate,target,GLDC,cofactor,1.0
10147,DB00114,A11HA06,Pyridoxal phosphate,target,GPT,cofactor,1.0
10148,DB00114,A11HA06,Pyridoxal phosphate,target,PSAT1,cofactor,1.0
10149,DB00114,A11HA06,Pyridoxal phosphate,target,ALAS1,cofactor,1.0
10150,DB00114,A11HA06,Pyridoxal phosphate,target,AGXT,cofactor,1.0
10151,DB00114,A11HA06,Pyridoxal phosphate,target,PDXP,cofactor,1.0
10152,DB00114,A11HA06,Pyridoxal phosphate,target,SPTLC1,cofactor,1.0
10153,DB00114,A11HA06,Pyridoxal phosphate,target,CTH,cofactor,1.0
10154,DB00114,A11HA06,Pyridoxal phosphate,target,BCAT1,cofactor,1.0
10155,DB00114,A11HA06,Pyridoxal phosphate,target,BCAT2,cofactor,1.0
10156,DB00114,A11HA06,Pyridoxal phosphate,target,PLPBP,binder,1.0
10157,DB00114,A11HA06,Pyridoxal phosphate,target,GOT2,cofactor,1.0
10158,DB00114,A11HA06,Pyridoxal phosphate,target,PYGB,cofactor,1.0
10159,DB00114,A11HA06,Pyridoxal phosphate,target,PYGM,cofactor,1.0
10160,DB00114,A11HA06,Pyridoxal phosphate,target,DDC,cofactor,1.0
10161,DB00114,A11HA06,Pyridoxal phosphate,target,,cofactor,1.0
10162,DB00114,A11HA06,Pyridoxal phosphate,target,GAD2,cofactor,1.0
10163,DB00114,A11HA06,Pyridoxal phosphate,target,KYAT3,cofactor,1.0
10164,DB00114,A11HA06,Pyridoxal phosphate,target,GADL1,cofactor,1.0
10165,DB00114,A11HA06,Pyridoxal phosphate,target,SCLY,cofactor,1.0
10166,DB00114,A11HA06,Pyridoxal phosphate,target,IGSF10,cofactor,1.0
10167,DB00114,A11HA06,Pyridoxal phosphate,target,PHYKPL,cofactor,1.0
10168,DB00114,A11HA06,Pyridoxal phosphate,target,SHMT2,cofactor,1.0
10169,DB00114,A11HA06,Pyridoxal phosphate,target,ALAS2,cofactor,1.0
10170,DB00114,A11HA06,Pyridoxal phosphate,target,GPT2,cofactor,1.0
10171,DB00114,A11HA06,Pyridoxal phosphate,target,MOCOS,cofactor,1.0
10172,DB00114,A11HA06,Pyridoxal phosphate,target,SDSL,cofactor,1.0
10173,DB00114,A11HA06,Pyridoxal phosphate,target,SRR,cofactor,1.0
10174,DB00114,A11HA06,Pyridoxal phosphate,target,SEPSECS,cofactor,1.0
10175,DB00114,A11HA06,Pyridoxal phosphate,target,SPTLC3,cofactor,1.0
10176,DB00114,A11HA06,Pyridoxal phosphate,target,GAD65,cofactor,1.0
10177,DB00114,A11HA06,Pyridoxal phosphate,target,GOT1,cofactor,1.0
10178,DB00115,B03BA01,Cyanocobalamin,target,MTR,cofactor,1.0
10179,DB00115,B03BA51,Cyanocobalamin,target,MTR,cofactor,1.0
10180,DB00115,B03BA01,Cyanocobalamin,target,MMUT,cofactor,1.0
10181,DB00115,B03BA51,Cyanocobalamin,target,MMUT,cofactor,1.0
10182,DB00115,B03BA01,Cyanocobalamin,target,MTRR,cofactor,1.0
10183,DB00115,B03BA51,Cyanocobalamin,target,MTRR,cofactor,1.0
10184,DB00115,B03BA01,Cyanocobalamin,target,MMAA,binder,1.0
10185,DB00115,B03BA51,Cyanocobalamin,target,MMAA,binder,1.0
10186,DB00115,B03BA01,Cyanocobalamin,target,MMACHC,cofactor,1.0
10187,DB00115,B03BA51,Cyanocobalamin,target,MMACHC,cofactor,1.0
10188,DB00115,B03BA01,Cyanocobalamin,target,MTHFR,cofactor,1.0
10189,DB00115,B03BA51,Cyanocobalamin,target,MTHFR,cofactor,1.0
10190,DB00116,,Tetrahydrofolic acid,target,MTHFD1,cofactor,1.0
10191,DB00116,,Tetrahydrofolic acid,target,MTHFD2,cofactor,1.0
10192,DB00116,,Tetrahydrofolic acid,target,AMT,cofactor,1.0
10193,DB00116,,Tetrahydrofolic acid,target,ALDH1L1,cofactor,1.0
10194,DB00116,,Tetrahydrofolic acid,target,MTR,cofactor,1.0
10195,DB00116,,Tetrahydrofolic acid,target,FTCD,cofactor,1.0
10196,DB00116,,Tetrahydrofolic acid,target,ATIC,cofactor,1.0
10197,DB00116,,Tetrahydrofolic acid,target,SHMT1,cofactor,1.0
10198,DB00116,,Tetrahydrofolic acid,target,SHMT2,cofactor,1.0
10199,DB00116,,Tetrahydrofolic acid,target,MTHFR,cofactor,1.0
10200,DB00116,,Tetrahydrofolic acid,target,,cofactor,1.0
10201,DB00116,,Tetrahydrofolic acid,target,MTFMT,cofactor,1.0
10202,DB00117,,Histidine,target,HDC,,1.0
10203,DB00117,,Histidine,target,HARS1,,1.0
10204,DB00117,,Histidine,target,SLC38A3,,1.0
10205,DB00117,,Histidine,target,HAL,,1.0
10206,DB00118,A16AA02,Ademetionine,target,COMT,cofactor,1.0
10207,DB00118,A16AA02,Ademetionine,target,CMTR1,,1.0
10208,DB00118,A16AA02,Ademetionine,target,AS3MT,,1.0
10209,DB00118,A16AA02,Ademetionine,target,GNMT,cofactor,1.0
10210,DB00118,A16AA02,Ademetionine,target,AMD1,cofactor,1.0
10211,DB00118,A16AA02,Ademetionine,target,MAT2A,cofactor,1.0
10212,DB00118,A16AA02,Ademetionine,target,CBS,activator,1.0
10213,DB00118,A16AA02,Ademetionine,target,MAT1A,cofactor,1.0
10214,DB00119,,Pyruvic acid,target,ABAT,inhibitor,1.0
10215,DB00119,,Pyruvic acid,target,CA4,inhibitor,1.0
10216,DB00119,,Pyruvic acid,target,SLC16A3,,1.0
10217,DB00119,,Pyruvic acid,target,SLC16A2,,1.0
10218,DB00119,,Pyruvic acid,target,AGXT2,,1.0
10219,DB00119,,Pyruvic acid,target,SLC16A5,,1.0
10220,DB00119,,Pyruvic acid,target,PKLR,,1.0
10221,DB00119,,Pyruvic acid,target,SLC16A6,,1.0
10222,DB00119,,Pyruvic acid,target,SLC16A7,,1.0
10223,DB00119,,Pyruvic acid,target,PDHB,,1.0
10224,DB00119,,Pyruvic acid,target,PKM,,1.0
10225,DB00119,,Pyruvic acid,target,SLC16A4,,1.0
10226,DB00119,,Pyruvic acid,target,SLC16A8,,1.0
10227,DB00119,,Pyruvic acid,target,SLC16A1,,1.0
10228,DB00119,,Pyruvic acid,target,PC,,1.0
10229,DB00120,,Phenylalanine,target,TH,binder,1.0
10230,DB00120,,Phenylalanine,target,TAT,,1.0
10231,DB00120,,Phenylalanine,target,SLC7A8,,1.0
10232,DB00120,,Phenylalanine,target,FARSA,,1.0
10233,DB00120,,Phenylalanine,target,PAH,,1.0
10234,DB00120,,Phenylalanine,target,FARS2,,1.0
10235,DB00120,,Phenylalanine,target,FARSB,,1.0
10236,DB00121,A11HA05,Biotin,target,PCCB,cofactor,1.0
10237,DB00121,A11HA05,Biotin,target,HLCS,substrate,1.0
10238,DB00121,A11HA05,Biotin,target,MCCC2,cofactor,1.0
10239,DB00121,A11HA05,Biotin,target,ACACB,cofactor,1.0
10240,DB00121,A11HA05,Biotin,target,MCCC1,cofactor,1.0
10241,DB00121,A11HA05,Biotin,target,PC,cofactor,1.0
10242,DB00121,A11HA05,Biotin,target,PCCA,cofactor,1.0
10243,DB00121,A11HA05,Biotin,target,ACACA,cofactor,1.0
10244,DB00122,,Choline,target,CHRNA2,inhibitor,1.0
10245,DB00122,,Choline,target,CHRNA7,agonist,1.0
10246,DB00122,,Choline,target,PCYT1B,product of,1.0
10247,DB00123,V03AF11,Lysine,target,SLC7A1,,1.0
10248,DB00123,B05XB03,Lysine,target,SLC7A1,,1.0
10249,DB00123,V03AF11,Lysine,target,SLC7A4,,1.0
10250,DB00123,B05XB03,Lysine,target,SLC7A4,,1.0
10251,DB00123,V03AF11,Lysine,target,SLC7A3,,1.0
10252,DB00123,B05XB03,Lysine,target,SLC7A3,,1.0
10253,DB00123,V03AF11,Lysine,target,SLC7A2,,1.0
10254,DB00123,B05XB03,Lysine,target,SLC7A2,,1.0
10255,DB00123,V03AF11,Lysine,target,KARS1,,1.0
10256,DB00123,B05XB03,Lysine,target,KARS1,,1.0
10257,DB00125,V03AF11,Arginine,target,SLC7A3,,1.0
10258,DB00125,B05XB01,Arginine,target,SLC7A3,,1.0
10265,DB00125,V03AF11,Arginine,target,TK1,modulator,1.0
10266,DB00125,B05XB01,Arginine,target,TK1,modulator,1.0
10273,DB00125,V03AF11,Arginine,target,AZIN2,,1.0
10274,DB00125,B05XB01,Arginine,target,AZIN2,,1.0
10281,DB00125,V03AF11,Arginine,target,ASL,,1.0
10282,DB00125,B05XB01,Arginine,target,ASL,,1.0
10289,DB00125,V03AF11,Arginine,target,NOS2,,1.0
10290,DB00125,B05XB01,Arginine,target,NOS2,,1.0
10297,DB00125,V03AF11,Arginine,target,SLC7A1,,1.0
10298,DB00125,B05XB01,Arginine,target,SLC7A1,,1.0
10305,DB00125,V03AF11,Arginine,target,ARG2,,1.0
10306,DB00125,B05XB01,Arginine,target,ARG2,,1.0
10313,DB00125,V03AF11,Arginine,target,SLC7A4,,1.0
10314,DB00125,B05XB01,Arginine,target,SLC7A4,,1.0
10321,DB00125,V03AF11,Arginine,target,ASS1,,1.0
10322,DB00125,B05XB01,Arginine,target,ASS1,,1.0
10329,DB00125,V03AF11,Arginine,target,NOS3,,1.0
10330,DB00125,B05XB01,Arginine,target,NOS3,,1.0
10337,DB00126,G01AD03,Ascorbic acid,target,SLC23A1,modulator,1.0
10338,DB00126,A11GA01,Ascorbic acid,target,SLC23A1,modulator,1.0
10339,DB00126,A11GB01,Ascorbic acid,target,SLC23A1,modulator,1.0
10340,DB00126,S01XA15,Ascorbic acid,target,SLC23A1,modulator,1.0
10341,DB00126,G01AD03,Ascorbic acid,target,SLC23A2,modulator,1.0
10342,DB00126,A11GA01,Ascorbic acid,target,SLC23A2,modulator,1.0
10343,DB00126,A11GB01,Ascorbic acid,target,SLC23A2,modulator,1.0
10344,DB00126,S01XA15,Ascorbic acid,target,SLC23A2,modulator,1.0
10345,DB00126,G01AD03,Ascorbic acid,target,,inhibitor,1.0
10346,DB00126,A11GA01,Ascorbic acid,target,,inhibitor,1.0
10347,DB00126,A11GB01,Ascorbic acid,target,,inhibitor,1.0
10348,DB00126,S01XA15,Ascorbic acid,target,,inhibitor,1.0
10349,DB00126,G01AD03,Ascorbic acid,target,,cleavage,1.0
10350,DB00126,A11GA01,Ascorbic acid,target,,cleavage,1.0
10351,DB00126,A11GB01,Ascorbic acid,target,,cleavage,1.0
10352,DB00126,S01XA15,Ascorbic acid,target,,cleavage,1.0
10353,DB00126,G01AD03,Ascorbic acid,target,xylA,substrate,1.0
10354,DB00126,A11GA01,Ascorbic acid,target,xylA,substrate,1.0
10355,DB00126,A11GB01,Ascorbic acid,target,xylA,substrate,1.0
10356,DB00126,S01XA15,Ascorbic acid,target,xylA,substrate,1.0
10357,DB00126,G01AD03,Ascorbic acid,target,PLOD2,cofactor,1.0
10358,DB00126,A11GA01,Ascorbic acid,target,PLOD2,cofactor,1.0
10359,DB00126,A11GB01,Ascorbic acid,target,PLOD2,cofactor,1.0
10360,DB00126,S01XA15,Ascorbic acid,target,PLOD2,cofactor,1.0
10361,DB00126,G01AD03,Ascorbic acid,target,PHYH,cofactor,1.0
10362,DB00126,A11GA01,Ascorbic acid,target,PHYH,cofactor,1.0
10363,DB00126,A11GB01,Ascorbic acid,target,PHYH,cofactor,1.0
10364,DB00126,S01XA15,Ascorbic acid,target,PHYH,cofactor,1.0
10365,DB00126,G01AD03,Ascorbic acid,target,PLOD3,cofactor,1.0
10366,DB00126,A11GA01,Ascorbic acid,target,PLOD3,cofactor,1.0
10367,DB00126,A11GB01,Ascorbic acid,target,PLOD3,cofactor,1.0
10368,DB00126,S01XA15,Ascorbic acid,target,PLOD3,cofactor,1.0
10369,DB00126,G01AD03,Ascorbic acid,target,BBOX1,cofactor,1.0
10370,DB00126,A11GA01,Ascorbic acid,target,BBOX1,cofactor,1.0
10371,DB00126,A11GB01,Ascorbic acid,target,BBOX1,cofactor,1.0
10372,DB00126,S01XA15,Ascorbic acid,target,BBOX1,cofactor,1.0
10373,DB00126,G01AD03,Ascorbic acid,target,DBH,cofactor,1.0
10374,DB00126,A11GA01,Ascorbic acid,target,DBH,cofactor,1.0
10375,DB00126,A11GB01,Ascorbic acid,target,DBH,cofactor,1.0
10376,DB00126,S01XA15,Ascorbic acid,target,DBH,cofactor,1.0
10377,DB00126,G01AD03,Ascorbic acid,target,PAM,cofactor,1.0
10378,DB00126,A11GA01,Ascorbic acid,target,PAM,cofactor,1.0
10379,DB00126,A11GB01,Ascorbic acid,target,PAM,cofactor,1.0
10380,DB00126,S01XA15,Ascorbic acid,target,PAM,cofactor,1.0
10381,DB00126,G01AD03,Ascorbic acid,target,P3H1,cofactor,1.0
10382,DB00126,A11GA01,Ascorbic acid,target,P3H1,cofactor,1.0
10383,DB00126,A11GB01,Ascorbic acid,target,P3H1,cofactor,1.0
10384,DB00126,S01XA15,Ascorbic acid,target,P3H1,cofactor,1.0
10385,DB00126,G01AD03,Ascorbic acid,target,P3H2,cofactor,1.0
10386,DB00126,A11GA01,Ascorbic acid,target,P3H2,cofactor,1.0
10387,DB00126,A11GB01,Ascorbic acid,target,P3H2,cofactor,1.0
10388,DB00126,S01XA15,Ascorbic acid,target,P3H2,cofactor,1.0
10389,DB00126,G01AD03,Ascorbic acid,target,P3H3,cofactor,1.0
10390,DB00126,A11GA01,Ascorbic acid,target,P3H3,cofactor,1.0
10391,DB00126,A11GB01,Ascorbic acid,target,P3H3,cofactor,1.0
10392,DB00126,S01XA15,Ascorbic acid,target,P3H3,cofactor,1.0
10393,DB00126,G01AD03,Ascorbic acid,target,P4HA1,cofactor,1.0
10394,DB00126,A11GA01,Ascorbic acid,target,P4HA1,cofactor,1.0
10395,DB00126,A11GB01,Ascorbic acid,target,P4HA1,cofactor,1.0
10396,DB00126,S01XA15,Ascorbic acid,target,P4HA1,cofactor,1.0
10397,DB00126,G01AD03,Ascorbic acid,target,OGFOD1,cofactor,1.0
10398,DB00126,A11GA01,Ascorbic acid,target,OGFOD1,cofactor,1.0
10399,DB00126,A11GB01,Ascorbic acid,target,OGFOD1,cofactor,1.0
10400,DB00126,S01XA15,Ascorbic acid,target,OGFOD1,cofactor,1.0
10401,DB00126,G01AD03,Ascorbic acid,target,OGFOD2,cofactor,1.0
10402,DB00126,A11GA01,Ascorbic acid,target,OGFOD2,cofactor,1.0
10403,DB00126,A11GB01,Ascorbic acid,target,OGFOD2,cofactor,1.0
10404,DB00126,S01XA15,Ascorbic acid,target,OGFOD2,cofactor,1.0
10405,DB00126,G01AD03,Ascorbic acid,target,ALKBH2,activator,1.0
10406,DB00126,A11GA01,Ascorbic acid,target,ALKBH2,activator,1.0
10407,DB00126,A11GB01,Ascorbic acid,target,ALKBH2,activator,1.0
10408,DB00126,S01XA15,Ascorbic acid,target,ALKBH2,activator,1.0
10409,DB00126,G01AD03,Ascorbic acid,target,ALKBH3,activator,1.0
10410,DB00126,A11GA01,Ascorbic acid,target,ALKBH3,activator,1.0
10411,DB00126,A11GB01,Ascorbic acid,target,ALKBH3,activator,1.0
10412,DB00126,S01XA15,Ascorbic acid,target,ALKBH3,activator,1.0
10413,DB00126,G01AD03,Ascorbic acid,target,KDM5D,cofactor,1.0
10414,DB00126,A11GA01,Ascorbic acid,target,KDM5D,cofactor,1.0
10415,DB00126,A11GB01,Ascorbic acid,target,KDM5D,cofactor,1.0
10416,DB00126,S01XA15,Ascorbic acid,target,KDM5D,cofactor,1.0
10417,DB00126,G01AD03,Ascorbic acid,target,PLOD1,cofactor,1.0
10418,DB00126,A11GA01,Ascorbic acid,target,PLOD1,cofactor,1.0
10419,DB00126,A11GB01,Ascorbic acid,target,PLOD1,cofactor,1.0
10420,DB00126,S01XA15,Ascorbic acid,target,PLOD1,cofactor,1.0
10421,DB00126,G01AD03,Ascorbic acid,target,TMLHE,cofactor,1.0
10422,DB00126,A11GA01,Ascorbic acid,target,TMLHE,cofactor,1.0
10423,DB00126,A11GB01,Ascorbic acid,target,TMLHE,cofactor,1.0
10424,DB00126,S01XA15,Ascorbic acid,target,TMLHE,cofactor,1.0
10425,DB00126,G01AD03,Ascorbic acid,target,P4HTM,cofactor,1.0
10426,DB00126,A11GA01,Ascorbic acid,target,P4HTM,cofactor,1.0
10427,DB00126,A11GB01,Ascorbic acid,target,P4HTM,cofactor,1.0
10428,DB00126,S01XA15,Ascorbic acid,target,P4HTM,cofactor,1.0
10429,DB00126,G01AD03,Ascorbic acid,target,EGLN1,cofactor,1.0
10430,DB00126,A11GA01,Ascorbic acid,target,EGLN1,cofactor,1.0
10431,DB00126,A11GB01,Ascorbic acid,target,EGLN1,cofactor,1.0
10432,DB00126,S01XA15,Ascorbic acid,target,EGLN1,cofactor,1.0
10433,DB00126,G01AD03,Ascorbic acid,target,EGLN2,cofactor,1.0
10434,DB00126,A11GA01,Ascorbic acid,target,EGLN2,cofactor,1.0
10435,DB00126,A11GB01,Ascorbic acid,target,EGLN2,cofactor,1.0
10436,DB00126,S01XA15,Ascorbic acid,target,EGLN2,cofactor,1.0
10437,DB00126,G01AD03,Ascorbic acid,target,EGLN3,cofactor,1.0
10438,DB00126,A11GA01,Ascorbic acid,target,EGLN3,cofactor,1.0
10439,DB00126,A11GB01,Ascorbic acid,target,EGLN3,cofactor,1.0
10440,DB00126,S01XA15,Ascorbic acid,target,EGLN3,cofactor,1.0
10441,DB00127,,Spermine,target,SMS,ligand,1.0
10442,DB00127,,Spermine,target,SMOX,ligand,1.0
10443,DB00127,,Spermine,target,,binder,1.0
10444,DB00127,,Spermine,target,CA14,inhibitor,1.0
10445,DB00127,,Spermine,target,CA6,inhibitor,1.0
10446,DB00127,,Spermine,target,CA9,inhibitor,1.0
10447,DB00127,,Spermine,target,GRIN1,inhibitor,1.0
10448,DB00127,,Spermine,target,CA4,inhibitor,1.0
10449,DB00127,,Spermine,target,GRIN2A,inhibitor,1.0
10450,DB00127,,Spermine,target,ODC1,product of,1.0
10451,DB00127,,Spermine,target,CASR,,1.0
10452,DB00127,,Spermine,target,ADRB1,,1.0
10453,DB00127,,Spermine,target,ADRB2,,1.0
10454,DB00128,,Aspartic acid,target,GRIN1,agonist,1.0
10455,DB00128,,Aspartic acid,target,GRIN2B,agonist,1.0
10456,DB00128,,Aspartic acid,target,GRIN2A,agonist,1.0
10457,DB00128,,Aspartic acid,target,ADSS1,substrate,1.0
10458,DB00128,,Aspartic acid,target,SLC25A13,,1.0
10459,DB00128,,Aspartic acid,target,GOT1,,1.0
10460,DB00128,,Aspartic acid,target,ASPA,,1.0
10461,DB00128,,Aspartic acid,target,ASNS,substrate,1.0
10462,DB00128,,Aspartic acid,target,ASS1,,1.0
10463,DB00128,,Aspartic acid,target,ACY1,,1.0
10464,DB00128,,Aspartic acid,target,GOT2,,1.0
10465,DB00128,,Aspartic acid,target,DARS1,,1.0
10466,DB00128,,Aspartic acid,target,SLC25A12,,1.0
10467,DB00128,,Aspartic acid,target,ASPH,,1.0
10468,DB00128,,Aspartic acid,target,PAICS,substrate,1.0
10469,DB00128,,Aspartic acid,target,ADSS2,,1.0
10470,DB00128,,Aspartic acid,target,SLC1A1,,1.0
10471,DB00128,,Aspartic acid,target,DARS2,,1.0
10472,DB00128,,Aspartic acid,target,ASRGL1,,1.0
10473,DB00128,,Aspartic acid,target,RNASE1,,1.0
10474,DB00128,,Aspartic acid,target,LYZ,,1.0
10475,DB00129,A05BA06,Ornithine,target,OAT,,1.0
10476,DB00129,A05BA06,Ornithine,target,OTC,,1.0
10477,DB00129,A05BA06,Ornithine,target,ARG1,,1.0
10478,DB00129,A05BA06,Ornithine,target,OAZ1,,1.0
10479,DB00129,A05BA06,Ornithine,target,SLC7A1,,1.0
10480,DB00129,A05BA06,Ornithine,target,SLC7A2,,1.0
10481,DB00129,A05BA06,Ornithine,target,SLC25A2,,1.0
10482,DB00129,A05BA06,Ornithine,target,ARG2,,1.0
10483,DB00129,A05BA06,Ornithine,target,SLC25A15,,1.0
10484,DB00129,A05BA06,Ornithine,target,GATM,,1.0
10485,DB00130,A16AA03,L-Glutamine,target,CTPS1,antagonist|substrate,1.0
10548,DB00130,A16AA03,L-Glutamine,target,PPAT,substrate,1.0
10611,DB00130,A16AA03,L-Glutamine,target,GLUL,product of,1.0
10674,DB00131,,Adenosine phosphate,target,PRKAA1,activator,1.0
10675,DB00131,,Adenosine phosphate,target,ADK,product of,1.0
10676,DB00131,,Adenosine phosphate,target,PRKAB1,activator,1.0
10677,DB00131,,Adenosine phosphate,target,ACSS2,product of,1.0
10679,DB00131,,Adenosine phosphate,target,ADCY1,product of,1.0
10680,DB00131,,Adenosine phosphate,target,ACSL1,product of,1.0
10681,DB00131,,Adenosine phosphate,target,CREB1,activator,1.0
10682,DB00131,,Adenosine phosphate,target,,component of,1.0
